date,source,medium,delivery_available,device_type,promo_activated,filter_used,pageviews,visits,productClick,addToCart,checkout,transactions,revenue,ad spend
2020-07-14,(direct),(none),no data,mobile,no,no,2257,1003,1830,366,574.72,35,"₱163,855","₱711,743"
2020-07-14,google,organic,no data,mobile,yes,no,1804,320,3980,796,1454.08,63,"₱391,642","₱256,419"
2020-07-14,tiktok,cpa,no data,mobile,yes,no,990,182,1490,298,724.48,46,"₱277,361","₱743,208"
2020-07-14,facebook,organic,yes,mobile,no,no,1252,120,2940,588,885.76,90,"₱598,797","₱960,441"
2020-07-14,instagram,cpc,no data,mobile,yes,no,134,37,410,82,56.32,2,"₱14,500","₱857,162"
2020-07-14,instagram,cpc,no data,mobile,no,no,524,248,860,170,165.12,7,"₱31,568","₱788,158"
2020-07-14,facebook,cpc,yes,PC,yes,no,1839,125,4810,962,1103.36,94,"₱901,489","₱661,434"
2020-07-14,cityads,cpa,no data,PC,yes,no,558,85,660,132,202.24,20,"₱162,421","₱243,355"
2020-07-14,facebook,cpc,no data,PC,yes,no,3447,884,9110,1822,1245.44,111,"₱775,745","₱586,252"
2020-07-14,google,organic,no data,PC,no,no,2938,895,5960,1192,954.88,80,"₱454,356","₱397,102"
2020-07-14,co-promo,email,no data,PC,no,no,293,113,560,110,66.56,6,"₱40,848","₱456,746"
2020-07-14,google,cpc,no data,PC,no,no,419,162,1040,208,88.32,7,"₱35,380","₱399,885"
2020-07-14,google,organic,yes,PC,no,no,1161,96,3360,670,554.24,83,"₱651,140","₱869,219"
2020-07-14,google,cpc,no data,PC,yes,no,1475,395,3620,724,558.08,43,"₱277,087","₱856,842"
2020-07-14,(direct),(none),no data,PC,no,no,954,374,1570,296,346.88,47,"₱250,333","₱345,906"
2020-01-28,facebook,cpc,no data,mobile,no,no,3247,1350,4590,916,620.8,79,"₱601,993","₱316,780"
2020-01-28,google,cpc,no data,mobile,no,no,2985,1198,4180,836,636.16,84,"₱461,205","₱215,598"
2020-01-28,facebook,organic,no data,mobile,no,no,2799,1092,3150,630,490.24,57,"₱343,228","₱175,876"
2020-01-28,google,organic,no data,PC,no,no,3427,1166,5170,1032,578.56,91,"₱717,550","₱297,610"
2020-01-28,google,organic,no data,mobile,no,no,5078,2004,5430,1086,1013.76,127,"₱637,773","₱957,847"
2020-01-28,(direct),(none),no data,mobile,no,no,2010,945,1800,360,244.48,27,"₱189,787","₱215,590"
2020-01-28,google,cpc,no data,PC,no,no,1593,547,3030,606,318.72,47,"₱359,537","₱203,602"
2020-01-28,instagram,cpc,no data,mobile,no,no,283,142,270,54,53.76,4,"₱21,270","₱554,757"
2020-01-28,google,organic,no data,mobile,yes,no,2541,388,5220,1044,1047.04,109,"₱598,038","₱354,966"
2020-01-28,facebook,cpc,no data,PC,no,no,3075,1156,5600,1118,535.04,91,"₱836,112","₱403,450"
2020-01-28,google,organic,no data,PC,yes,no,3384,360,7500,1498,1048.32,166,"₱1,275,673","₱214,269"
2020-01-28,facebook,cpc,no data,PC,yes,no,2936,322,7890,1578,875.52,136,"₱1,009,427","₱597,166"
2020-07-06,facebook,cpc,yes,mobile,no,no,1218,102,3260,652,693.76,72,"₱654,351","₱290,238"
2020-07-06,google,organic,no data,mobile,no,no,6270,2355,6390,1280,2405.12,125,"₱547,462","₱953,284"
2020-07-06,tiktok,cpa,no data,mobile,no,no,2190,1027,560,112,186.88,11,"₱53,808","₱931,457"
2020-07-06,google,cpc,no data,mobile,no,no,3323,1402,4140,828,933.12,56,"₱268,187","₱347,902"
2020-07-06,facebook,organic,no data,mobile,no,no,4497,1700,4850,970,1597.44,98,"₱520,582","₱903,090"
2020-07-06,facebook,cpc,no data,mobile,no,no,4244,1809,5010,1000,1118.72,61,"₱347,446","₱425,874"
2020-07-06,(direct),(none),no data,mobile,no,no,2594,1142,2150,430,572.16,42,"₱240,341","₱977,142"
2020-07-06,tiktok,cpa,yes,mobile,yes,no,591,46,910,178,432.64,46,"₱290,591","₱842,498"
2020-07-06,facebook,organic,no data,mobile,yes,no,985,168,1830,366,648.96,32,"₱182,573","₱298,105"
2020-07-06,facebook,organic,yes,mobile,no,no,1373,126,2900,580,876.8,92,"₱617,015","₱434,123"
2020-07-06,google,organic,no data,mobile,yes,no,2235,349,4690,938,1625.6,75,"₱464,337","₱316,678"
2020-07-06,facebook,organic,no data,PC,yes,no,1586,245,4020,802,629.76,67,"₱457,989","₱987,072"
2020-07-06,cityads,cpa,no data,PC,yes,no,507,91,740,148,160,21,"₱91,535","₱286,851"
2020-07-06,tiktok,cpa,no data,PC,no,no,616,246,510,102,78.08,6,"₱72,537","₱784,226"
2020-07-06,facebook,organic,no data,PC,no,no,2561,975,4040,808,666.88,66,"₱473,686","₱623,815"
2020-07-06,google,organic,no data,PC,no,no,3065,970,4840,968,793.6,77,"₱552,740","₱528,739"
2020-07-06,facebook,cpc,no data,PC,yes,no,3593,960,9970,1994,1122.56,92,"₱830,038","₱670,088"
2020-01-11,google,organic,no data,mobile,yes,no,4115,588,8570,1714,1872.64,195,"₱1,236,961","₱779,863"
2020-01-11,facebook,cpc,no data,mobile,yes,no,4868,720,10990,2194,2260.48,242,"₱1,549,633","₱608,352"
2020-01-11,facebook,cpc,no data,mobile,no,no,7538,2874,10760,2150,1657.6,204,"₱1,332,318","₱149,673"
2020-01-11,google,cpc,no data,mobile,no,no,5122,2055,7390,1476,1148.16,149,"₱854,920","₱555,573"
2020-01-11,facebook,organic,no data,mobile,no,no,6609,2310,8560,1710,1465.6,181,"₱1,003,706","₱647,525"
2020-01-11,facebook,organic,no data,PC,no,no,3320,1107,5190,1038,701.44,110,"₱685,681","₱933,104"
2020-01-11,google,organic,no data,mobile,no,no,9815,3388,11610,2324,2222.08,299,"₱1,541,904","₱674,800"
2020-01-11,(direct),(none),no data,mobile,no,no,3348,1335,3180,636,518.4,71,"₱358,171","₱911,009"
2020-01-11,google,organic,yes,mobile,yes,no,846,59,1600,320,389.12,50,"₱292,879","₱652,466"
2020-01-11,google,cpc,no data,mobile,yes,no,2759,441,6410,1282,1345.28,123,"₱765,115","₱796,563"
2020-01-11,facebook,cpc,no data,PC,no,yes,335,44,560,112,75.52,10,"₱75,484","₱652,350"
2020-01-11,google,organic,no data,PC,no,no,4996,1492,8190,1636,1036.8,167,"₱981,966","₱671,754"
2020-01-11,(direct),(none),no data,PC,no,no,1724,527,2590,518,431.36,73,"₱427,217","₱126,890"
2020-01-11,google,organic,no data,PC,yes,yes,339,26,720,144,94.72,14,"₱92,932","₱872,963"
2020-01-11,(direct),(none),no data,PC,yes,no,1766,248,3850,770,550.4,85,"₱530,600","₱226,339"
2020-01-11,google,cpc,no data,PC,no,no,2274,733,4410,882,506.88,82,"₱618,449","₱158,516"
2020-01-11,facebook,cpc,no data,PC,yes,no,4133,446,10060,2012,1400.32,191,"₱1,350,915","₱724,592"
2020-01-11,facebook,cpc,no data,PC,no,no,3850,1389,6620,1322,851.2,154,"₱1,042,619","₱882,426"
2020-07-10,facebook,organic,yes,mobile,no,no,1821,161,3960,792,1167.36,127,"₱844,053","₱570,569"
2020-07-10,facebook,cpc,no data,mobile,yes,no,2044,374,4910,982,1574.4,59,"₱363,423","₱111,551"
2020-07-10,(direct),(none),no data,mobile,no,no,2619,1150,2120,422,569.6,42,"₱226,580","₱649,614"
2020-07-10,tiktok,cpa,yes,mobile,yes,no,887,80,1510,304,791.04,65,"₱411,062","₱810,442"
2020-07-10,tiktok,cpa,no data,mobile,yes,no,1573,302,2890,578,1094.4,66,"₱370,799","₱694,802"
2020-07-10,google,cpc,yes,mobile,no,no,1660,157,4110,822,907.52,119,"₱799,947","₱514,762"
2020-07-10,facebook,organic,no data,mobile,no,no,5482,2001,6870,1372,2103.04,125,"₱609,812","₱480,399"
2020-07-10,tiktok,cpa,no data,mobile,no,no,3151,1374,710,142,216.32,12,"₱52,949","₱808,145"
2020-07-10,google,cpc,no data,mobile,no,no,4635,1902,5700,1138,1230.08,77,"₱405,246","₱265,566"
2020-07-10,google,organic,no data,mobile,no,no,8400,2939,8870,1772,2895.36,168,"₱822,255","₱265,628"
2020-07-10,instagram,cpc,no data,mobile,no,no,645,295,1170,234,180.48,10,"₱49,015","₱525,454"
2020-07-10,google,organic,yes,mobile,yes,no,2342,163,4340,868,1845.76,152,"₱932,313","₱982,666"
2020-07-10,google,organic,yes,mobile,no,no,3069,262,6290,1258,1987.84,199,"₱1,219,766","₱206,348"
2020-07-10,facebook,cpc,no data,mobile,no,no,5223,2008,6360,1272,1630.72,102,"₱542,796","₱945,036"
2020-07-10,facebook,organic,yes,PC,yes,no,1099,70,2700,538,648.96,58,"₱394,748","₱201,728"
2020-07-10,google,organic,no data,PC,yes,yes,219,22,380,76,88.32,8,"₱58,216","₱730,331"
2020-07-10,tiktok,cpa,no data,PC,yes,no,2287,429,3710,742,1072.64,125,"₱792,375","₱854,967"
2020-07-10,cityads,cpa,no data,PC,yes,no,740,122,1390,278,252.16,33,"₱251,609","₱254,829"
2020-07-10,google,organic,no data,PC,no,no,3944,1150,8230,1640,1216,131,"₱793,672","₱122,723"
2020-07-10,facebook,organic,no data,PC,no,no,3364,1144,6300,1258,1082.88,102,"₱653,275","₱574,524"
2020-07-10,facebook,cpc,no data,PC,yes,no,4140,1004,11290,2258,1497.6,118,"₱987,935","₱659,504"
2020-05-23,google,cpc,no data,mobile,yes,no,4260,616,9700,1938,1637.12,205,"₱1,265,465","₱520,343"
2020-05-23,facebook,cpc,no data,mobile,no,no,6857,2450,9890,1978,1534.72,205,"₱1,113,779","₱619,739"
2020-05-23,tiktok,cpa,no data,mobile,no,no,4339,1584,450,90,107.52,18,"₱102,707","₱544,753"
2020-05-23,google,cpc,no data,mobile,no,no,5788,2377,6890,1378,1080.32,133,"₱748,675","₱388,423"
2020-05-23,google,organic,no data,mobile,no,no,9535,3008,11500,2300,1777.92,233,"₱1,266,425","₱200,137"
2020-05-23,(direct),(none),no data,PC,no,no,1833,566,2850,570,487.68,75,"₱466,805","₱696,756"
2020-05-23,google,cpc,no data,PC,no,no,1352,568,1980,396,275.2,39,"₱205,309","₱373,795"
2020-05-23,facebook,organic,no data,mobile,no,no,6391,2084,7840,1564,1442.56,177,"₱978,444","₱615,365"
2020-05-23,(direct),(none),no data,mobile,no,no,2786,1072,2820,564,465.92,70,"₱341,973","₱305,856"
2020-05-23,google,organic,no data,PC,no,no,5447,1600,7720,1544,957.44,151,"₱760,464","₱137,094"
2020-05-23,google,organic,no data,mobile,yes,no,6753,834,13740,2748,2745.6,335,"₱1,928,569","₱395,746"
2020-05-23,promo,email,no data,mobile,yes,yes,147,8,350,70,72.96,7,"₱42,061","₱514,592"
2020-05-23,facebook,cpc,no data,mobile,yes,no,6509,955,15590,3120,2894.08,315,"₱1,915,366","₱911,360"
2020-05-23,google,organic,yes,PC,no,no,726,51,1350,268,257.28,44,"₱248,013","₱938,319"
2020-05-23,google,organic,yes,PC,yes,no,842,50,1320,264,316.16,37,"₱219,251","₱499,386"
2020-05-23,facebook,organic,no data,PC,no,no,4070,1375,7010,1400,893.44,93,"₱512,446","₱769,179"
2020-05-23,facebook,cpc,no data,PC,no,no,2319,911,3830,766,465.92,57,"₱375,397","₱622,195"
2020-05-23,instagram,cpc,no data,PC,no,no,271,104,480,96,64,9,"₱58,306","₱550,755"
2020-05-23,facebook,cpc,no data,PC,yes,no,7395,1339,16750,3348,2184.96,305,"₱1,969,364","₱528,469"
2020-05-23,facebook,cpc,no data,mobile,no,yes,223,37,630,126,75.52,9,"₱54,214","₱650,775"
2020-05-23,google,cpc,no data,PC,yes,no,3592,650,7370,1474,1011.2,158,"₱965,985","₱883,994"
2020-05-23,instagram,cpc,no data,mobile,yes,no,356,66,700,140,148.48,17,"₱89,636","₱934,563"
2020-05-23,facebook,organic,no data,PC,yes,no,3454,417,6970,1394,1146.88,165,"₱970,219","₱223,406"
2020-05-23,promo,email,no data,PC,yes,no,1280,183,2570,514,413.44,72,"₱434,088","₱477,127"
2020-05-23,facebook,cpc,no data,PC,yes,yes,730,49,1560,312,153.6,20,"₱143,650","₱531,499"
2020-01-27,google,cpc,no data,mobile,no,no,2509,1064,3180,636,431.36,52,"₱387,118","₱930,470"
2020-01-27,google,organic,no data,mobile,no,no,4764,1894,5350,1068,839.68,102,"₱660,757","₱867,220"
2020-01-27,facebook,organic,no data,PC,no,no,3399,1277,5320,1064,458.24,70,"₱525,332","₱991,555"
2020-01-27,(direct),(none),no data,mobile,no,no,1829,903,1340,268,203.52,25,"₱149,946","₱718,743"
2020-01-27,facebook,organic,no data,mobile,no,no,2558,1045,2870,572,413.44,41,"₱401,750","₱960,073"
2020-01-27,facebook,cpc,no data,PC,no,no,4208,1543,8440,1688,652.8,119,"₱1,331,490","₱832,780"
2020-01-27,google,organic,yes,PC,no,no,508,27,1410,282,145.92,19,"₱252,363","₱937,150"
2020-01-27,facebook,cpc,no data,mobile,yes,no,2372,348,5790,1158,1035.52,103,"₱826,822","₱325,238"
2020-01-27,facebook,cpc,no data,mobile,no,no,3234,1343,4220,842,640,72,"₱533,484","₱933,041"
2020-01-27,(direct),(none),no data,PC,no,no,1882,757,2280,456,309.76,47,"₱399,583","₱928,008"
2020-01-27,google,organic,no data,PC,yes,yes,276,16,680,136,57.6,8,"₱84,886","₱817,759"
2020-01-27,facebook,cpc,no data,PC,yes,no,4461,515,12490,2500,1393.92,206,"₱2,130,656","₱103,112"
2020-01-27,facebook,organic,yes,PC,no,no,452,26,920,184,111.36,21,"₱206,143","₱740,612"
2020-01-27,facebook,cpc,yes,PC,no,no,380,34,1020,204,140.8,28,"₱326,914","₱101,078"
2020-01-27,google,cpc,yes,PC,no,no,384,31,980,196,126.72,24,"₱333,442","₱247,623"
2020-01-27,(direct),(none),no data,PC,yes,no,2433,414,4470,894,577.28,71,"₱501,289","₱815,717"
2020-01-27,google,organic,no data,PC,no,no,4724,1629,7570,1518,714.24,113,"₱1,108,253","₱857,436"
2020-01-27,facebook,cpc,no data,PC,yes,yes,240,19,610,122,58.88,7,"₱81,754","₱898,594"
2020-01-27,google,organic,no data,PC,yes,no,4649,528,11160,2230,1358.08,191,"₱1,559,161","₱392,071"
2020-06-01,google,cpc,yes,mobile,yes,no,900,59,1840,368,389.12,45,"₱303,467","₱619,555"
2020-06-01,google,cpc,no data,mobile,yes,no,3684,597,7930,1582,1532.16,155,"₱946,212","₱557,130"
2020-06-01,(direct),(none),no data,mobile,yes,no,2015,257,4250,850,903.68,86,"₱516,079","₱466,311"
2020-06-01,promo,email,no data,mobile,yes,no,2055,300,4870,976,910.08,90,"₱586,876","₱892,746"
2020-06-01,facebook,cpc,no data,mobile,yes,no,6313,931,15580,3116,2749.44,292,"₱1,969,891","₱658,221"
2020-06-01,(direct),(none),no data,mobile,no,no,2991,1161,2910,582,514.56,68,"₱393,593","₱370,835"
2020-06-01,tiktok,cpa,no data,mobile,no,no,2392,1045,810,162,135.68,17,"₱97,551","₱444,186"
2020-06-01,google,cpc,no data,mobile,no,no,5087,1978,6740,1344,1059.84,129,"₱742,210","₱552,625"
2020-06-01,facebook,organic,no data,mobile,no,no,8755,2782,11960,2388,2051.84,262,"₱1,442,428","₱869,610"
2020-06-01,google,organic,no data,mobile,no,no,10576,3298,11840,2368,2110.72,263,"₱1,439,428","₱382,609"
2020-06-01,promo,email,no data,mobile,no,no,913,403,990,198,116.48,10,"₱57,083","₱135,339"
2020-06-01,tiktok,cpa,no data,PC,no,no,1432,573,720,144,112.64,17,"₱142,232","₱928,416"
2020-06-01,instagram,cpc,no data,PC,no,no,472,173,810,162,121.6,11,"₱60,895","₱355,763"
2020-06-01,promo,email,no data,PC,yes,no,1800,414,4110,824,459.52,64,"₱428,783","₱760,678"
2020-06-01,facebook,organic,no data,mobile,yes,no,5112,664,10920,2180,2356.48,224,"₱1,303,012","₱122,013"
2020-06-01,google,organic,no data,mobile,yes,no,6308,808,12130,2428,2791.68,273,"₱1,680,302","₱640,905"
2020-06-01,facebook,organic,yes,mobile,yes,no,823,49,1590,318,377.6,39,"₱256,534","₱328,499"
2020-06-01,facebook,cpc,yes,mobile,no,no,739,63,1510,302,350.72,45,"₱310,437","₱669,340"
2020-06-01,(direct),(none),no data,PC,no,no,1542,598,1490,294,293.12,41,"₱229,221","₱460,650"
2020-06-01,facebook,organic,no data,PC,no,no,5747,1890,9940,1988,1204.48,158,"₱953,757","₱667,485"
2020-06-01,facebook,cpc,no data,mobile,no,no,6095,2288,9280,1856,1350.4,162,"₱1,021,364","₱223,387"
2020-06-01,facebook,organic,yes,PC,yes,no,904,50,2110,420,353.28,47,"₱291,956","₱492,800"
2020-06-01,facebook,cpc,no data,PC,yes,no,7007,1466,16660,3330,2237.44,257,"₱1,893,885","₱612,964"
2020-06-01,google,organic,no data,PC,yes,no,5135,587,11240,2248,1725.44,212,"₱1,311,217","₱125,277"
2020-06-01,facebook,cpc,no data,PC,no,no,2818,1164,4160,832,527.36,58,"₱384,761","₱669,617"
2020-06-01,google,cpc,no data,PC,no,no,1349,532,2030,406,241.92,34,"₱214,753","₱529,184"
2020-06-01,(direct),(none),no data,PC,yes,no,1977,224,3500,700,1381.12,59,"₱392,555","₱160,165"
2020-06-01,google,cpc,no data,PC,yes,no,3923,750,9710,1942,1285.12,152,"₱1,081,257","₱188,163"
2020-06-01,facebook,organic,no data,PC,yes,no,4445,530,10680,2136,1576.96,196,"₱1,321,319","₱513,971"
2020-06-01,tiktok,cpa,no data,PC,yes,no,2188,314,3220,644,651.52,86,"₱544,098","₱180,734"
2020-07-05,google,cpc,no data,mobile,yes,no,1647,298,4290,856,1178.88,36,"₱222,119","₱603,502"
2020-07-05,facebook,organic,yes,mobile,no,no,2032,179,4170,834,1382.4,142,"₱850,190","₱506,500"
2020-07-05,tiktok,cpa,no data,mobile,no,no,3190,1488,530,106,235.52,11,"₱69,721","₱723,388"
2020-07-05,google,organic,no data,mobile,no,no,8240,2923,8790,1758,2944,179,"₱862,001","₱974,430"
2020-07-05,facebook,cpc,no data,mobile,no,no,5330,2133,6190,1238,1438.72,89,"₱482,502","₱275,816"
2020-07-05,(direct),(none),no data,mobile,no,no,2492,1124,2000,400,515.84,40,"₱193,604","₱114,444"
2020-07-05,google,organic,no data,mobile,yes,no,2672,405,6100,1220,2069.76,90,"₱529,946","₱432,485"
2020-07-05,facebook,organic,no data,mobile,no,no,5522,2066,6710,1340,2065.92,126,"₱585,278","₱896,249"
2020-07-05,instagram,cpc,no data,mobile,no,no,489,235,680,136,119.04,11,"₱43,516","₱676,064"
2020-07-05,google,cpc,no data,mobile,no,no,4531,1942,5560,1110,1265.92,74,"₱393,535","₱716,508"
2020-07-05,google,cpc,yes,mobile,no,no,1462,137,3690,738,832,94,"₱657,778","₱359,925"
2020-07-05,facebook,cpc,yes,mobile,no,no,1649,157,3730,746,1004.8,120,"₱686,187","₱411,790"
2020-07-05,facebook,cpc,yes,PC,yes,no,1191,84,3130,626,695.04,66,"₱496,048","₱791,557"
2020-07-05,google,cpc,no data,PC,yes,yes,233,24,690,138,69.12,8,"₱68,382","₱342,351"
2020-07-05,google,organic,no data,PC,no,no,2819,810,5400,1080,875.52,101,"₱529,793","₱190,674"
2020-07-05,google,organic,yes,PC,no,no,937,77,2490,498,427.52,65,"₱390,904","₱676,207"
2020-07-05,google,cpc,no data,PC,yes,no,1492,397,3980,796,458.24,40,"₱241,797","₱991,128"
2020-07-05,google,organic,no data,PC,yes,no,1901,261,5180,1036,711.68,81,"₱502,855","₱146,826"
2020-07-05,facebook,organic,no data,PC,no,no,2239,752,4890,980,586.24,73,"₱432,100","₱909,956"
2020-07-05,facebook,cpc,no data,PC,no,no,857,334,1520,304,235.52,21,"₱144,003","₱407,139"
2020-07-05,tiktok,cpa,no data,PC,no,no,562,237,390,78,84.48,10,"₱70,365","₱656,547"
2020-07-05,(direct),(none),no data,PC,no,no,859,304,1650,328,289.28,39,"₱231,673","₱610,844"
2020-07-05,facebook,cpc,no data,PC,yes,no,3229,736,8690,1738,1178.88,102,"₱766,085","₱579,091"
2020-08-03,google,organic,no data,mobile,no,no,6097,2359,5500,1100,2033.92,107,"₱557,638","₱605,827"
2020-08-03,facebook,cpc,yes,mobile,yes,no,1758,117,3560,712,1730.56,94,"₱685,170","₱569,174"
2020-08-03,tiktok,cpa,yes,mobile,yes,no,559,54,660,132,465.92,46,"₱291,893","₱267,938"
2020-08-03,google,cpc,yes,mobile,yes,no,880,71,2160,432,908.8,49,"₱339,253","₱763,462"
2020-08-03,facebook,cpc,no data,mobile,no,no,4396,1880,4410,882,1105.92,70,"₱331,175","₱363,565"
2020-08-03,google,cpc,no data,mobile,no,no,3686,1615,4270,854,890.88,46,"₱206,612","₱584,193"
2020-08-03,facebook,organic,no data,mobile,no,no,3823,1593,3960,784,1274.88,59,"₱273,649","₱741,220"
2020-08-03,facebook,organic,no data,mobile,yes,no,1239,264,2990,598,1187.84,31,"₱189,850","₱158,451"
2020-08-03,(direct),(none),no data,mobile,no,no,1962,921,1230,246,416,32,"₱138,952","₱583,415"
2020-08-03,tiktok,cpa,no data,mobile,no,no,2065,888,310,62,85.76,4,"₱15,064","₱805,734"
2020-08-03,google,cpc,no data,PC,no,no,329,119,650,130,96,10,"₱72,115","₱525,917"
2020-08-03,google,cpc,yes,PC,yes,no,929,67,2480,496,560.64,49,"₱446,542","₱310,493"
2020-08-03,google,organic,yes,PC,no,no,1086,90,2780,554,565.76,67,"₱547,172","₱480,303"
2020-08-03,tiktok,cpa,yes,PC,yes,no,478,39,720,144,258.56,37,"₱217,168","₱122,745"
2020-08-03,google,cpc,no data,PC,yes,no,1537,433,4150,832,565.76,41,"₱341,283","₱393,821"
2020-08-03,google,organic,no data,PC,no,no,2624,886,4620,924,729.6,67,"₱428,815","₱297,268"
2020-08-03,facebook,cpc,no data,PC,no,no,1129,489,1350,268,179.2,18,"₱99,386","₱196,650"
2020-08-03,facebook,organic,no data,PC,no,no,2480,907,4670,932,697.6,66,"₱422,804","₱777,720"
2020-08-03,facebook,cpc,no data,PC,yes,no,3530,917,9810,1960,1128.96,98,"₱818,280","₱627,670"
2020-08-03,facebook,organic,no data,PC,yes,no,1288,225,3710,744,535.04,48,"₱401,423","₱913,594"
2020-01-10,google,organic,no data,mobile,no,no,7905,2826,9440,1890,1667.84,215,"₱1,188,135","₱185,144"
2020-01-10,(direct),(none),no data,mobile,no,no,2630,1141,2390,478,392.96,55,"₱283,720","₱518,172"
2020-01-10,google,organic,no data,PC,no,no,5404,1673,8900,1770,1012.48,165,"₱1,201,117","₱215,895"
2020-01-10,facebook,organic,no data,mobile,no,no,4977,1790,6080,1216,944.64,126,"₱729,893","₱607,694"
2020-01-10,facebook,cpc,no data,mobile,no,no,5507,2158,7910,1572,1200.64,141,"₱893,711","₱565,510"
2020-01-10,google,cpc,no data,mobile,no,no,4233,1703,6490,1298,981.76,112,"₱709,171","₱924,261"
2020-01-10,facebook,cpc,no data,mobile,yes,yes,186,20,560,112,125.44,8,"₱54,378","₱851,119"
